well_permit_number,period_id,production_indicator,well_status,farm_name,well_number,gas_quantity,gas_production_days,condensate_quanitity,condensate_production_days,oil_quantity,oil_production_days,averaged,operator_name,ogo_number,well_county,well_municipality,well_latitude,well_longitude,unconventional,well_configuration_code,home_use,reporting_period,comment_reason,comment_text,serialid
019-21804,2011-2,Y,ACTIVE,BEHM UNIT 3H,3H,458722.94,146,46,146,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,FORWARD,40.797194,-80.034228,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)",,,108013
019-21805,2011-2,N,ACTIVE,GRAHAM UNIT 8H,8H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.848031,-80.093508,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Never Spud Well, Permit Expired or Cancelled",,108014
019-21806,2011-2,N,ACTIVE,GRAHAM UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.836628,-80.081803,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Drilling finished, well not yet completed",,108015
019-21807,2011-2,N,ACTIVE,GRAHAM UNIT 2H,2H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.836586,-80.081803,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Drilling finished, well not yet completed",,108016
019-21808,2011-2,N,ACTIVE,GRAHAM UNIT 3H,3H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.836544,-80.0818,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Drilling finished, well not yet completed",,108017
019-21809,2011-2,N,ACTIVE,WACK UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.847517,-80.142356,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Never Spud Well, Permit Expired or Cancelled",,108018
019-21810,2011-2,N,ACTIVE,WACK UNIT 2H,2H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.847536,-80.142403,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Never Spud Well, Permit Expired or Cancelled",,108019
019-21811,2011-2,N,ACTIVE,WACK UNIT 3H,3H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.847556,-80.14245,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Never Spud Well, Permit Expired or Cancelled",,108020
019-21812,2011-2,N,ACTIVE,WACK UNIT 4H,4H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.847578,-80.142497,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Never Spud Well, Permit Expired or Cancelled",,108021
019-21813,2011-2,N,ACTIVE,WACK UNIT 5H,5H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.847597,-80.142542,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Never Spud Well, Permit Expired or Cancelled",,108022
019-21843,2011-2,N,ACTIVE,BRENNAN UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.880742,-80.081711,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108023
019-21844,2011-2,N,ACTIVE,BRENNAN UNIT 2H,2H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.880722,-80.081761,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108024
019-21845,2011-2,N,ACTIVE,BRENNAN UNIT 3H,3H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.880703,-80.081808,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108025
019-21846,2011-2,N,ACTIVE,BRENNAN UNIT 4H,4H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.880683,-80.081856,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108026
019-21847,2011-2,N,ACTIVE,PLESNIAK UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.872489,-80.08135,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108027
019-21848,2011-2,N,ACTIVE,PLESNIAK UNIT 2H,2H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.872464,-80.081308,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108028
019-21849,2011-2,N,ACTIVE,PLESNIAK UNIT 3H,3H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.872439,-80.081264,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)",,"Driling began late December 2011. Drilling finished 2/2/2012, well not yet completed.",108029
019-21850,2011-2,N,ACTIVE,CARSON UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.846461,-80.032267,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Drilling finished, well not yet completed",,108030
019-21851,2011-2,N,ACTIVE,CARSON UNIT 2H,2H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.846467,-80.032211,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Drilling finished, well not yet completed",,108031
019-21852,2011-2,N,ACTIVE,CARSON UNIT 3H,3H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.846472,-80.032158,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Drilling finished, well not yet completed",,108032
019-21853,2011-2,N,ACTIVE,CARSON UNIT 4H,4H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.842231,-80.012219,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108033
019-21854,2011-2,N,ACTIVE,CARSON UNIT 5H,5H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.842189,-80.012217,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108034
019-21855,2011-2,N,ACTIVE,CARSON UNIT 6H,6H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.842147,-80.012214,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108035
019-21856,2011-2,N,ACTIVE,CARSON UNIT 7H,7H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.842106,-80.012211,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108036
019-21857,2011-2,N,ACTIVE,CARSON UNIT 8H,8H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.842064,-80.012208,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108037
019-21868,2011-2,N,ACTIVE,BRICKER UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.855775,-80.020956,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Drilling finished, well not yet completed",,108038
019-21869,2011-2,N,ACTIVE,BRICKER UNIT 2H,2h,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.855817,-80.020964,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108039
019-21870,2011-2,N,ACTIVE,BRICKER UNIT 3H,3H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.855856,-80.020975,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108040
019-21871,2011-2,N,ACTIVE,BRICKER UNIT 4H,4H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.855897,-80.020986,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108041
019-21872,2011-2,N,ACTIVE,BRICKER UNIT 5H,5H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.850356,-80.001989,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108042
019-21873,2011-2,N,ACTIVE,BRICKER UNIT 6H,6H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.850356,-80.001933,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108043
019-21874,2011-2,N,ACTIVE,BRICKER UNIT 7H,6H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.850356,-80.001881,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108044
019-21875,2011-2,N,ACTIVE,BRICKER UNIT 8H,8H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,CONNOQUENESSING,40.850358,-80.001825,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108045
019-21883,2011-2,N,ACTIVE,MEYER UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,JACKSON,40.773567,-80.083092,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108046
019-21884,2011-2,N,ACTIVE,MEYER UNIT 2H,2H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,JACKSON,40.773553,-80.083042,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108047
019-21885,2011-2,N,ACTIVE,MEYER UNIT 3H,3H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,JACKSON,40.773536,-80.082989,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108048
019-21886,2011-2,N,ACTIVE,MEYER UNIT 4H,4H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,JACKSON,40.773522,-80.082939,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108049
019-21887,2011-2,N,ACTIVE,MEYER UNIT 5H,5H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,JACKSON,40.773508,-80.082889,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108050
019-21888,2011-2,N,ACTIVE,MEYER UNIT 6H,6H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,JACKSON,40.773494,-80.082839,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108051
019-21889,2011-2,N,ACTIVE,PLESNIAK UNIT 9H,9H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.872414,-80.081222,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108052
019-21890,2011-2,N,ACTIVE,PLESNIAK UNIT 10H,10H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.872389,-80.081178,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108053
019-21891,2011-2,N,ACTIVE,PLESNIAK UNIT 11H,11H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.872364,-80.081136,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108054
019-21892,2011-2,N,ACTIVE,GRUBBS UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.868242,-80.137525,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108055
019-21894,2011-2,N,ACTIVE,PALLACK UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.859006,-80.098917,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Drilling finished, well not yet completed",,108056
019-21895,2011-2,N,ACTIVE,PALLACK UNIT 2H,2H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.859044,-80.098897,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108057
019-21896,2011-2,N,ACTIVE,PALLACK UNIT 3H,3H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.859083,-80.098881,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Drilling finished, well not yet completed",Well drilled late December 2011.  We do not yet have any waste manifests for this well.,108058
019-21897,2011-2,N,ACTIVE,PALLACK UNIT 4H,4H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.859122,-80.098864,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108059
019-21898,2011-2,N,ACTIVE,PALLACK UNIT 5H,5H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,LANCASTER,40.859161,-80.098847,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108060
019-21902,2011-2,N,ACTIVE,RENO UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,MIDDLESEX,40.73465,-79.8912,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108061
019-21908,2011-2,N,ACTIVE,LYNN SOUTH UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,BUTLER,40.821489,-79.96345,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108062
019-21909,2011-2,N,ACTIVE,LYNN NORTH UNIT 2H,2H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,BUTLER,40.821525,-79.963425,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108063
019-21910,2011-2,N,ACTIVE,LYNN SOUTH UNIT 3H,3H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,BUTLER,40.821564,-79.963403,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108064
019-21911,2011-2,N,ACTIVE,LYNN NORTH UNIT 4H,4H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,BUTLER,40.8216,-79.963378,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108065
019-21912,2011-2,N,ACTIVE,LYNN NORTH UNIT 5H,5H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,BUTLER,40.821625,-79.963361,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108066
019-21918,2011-2,N,ACTIVE,JRGL UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,JACKSON,40.816431,-80.129494,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108067
019-21919,2011-2,N,ACTIVE,JRGL UNIT 2H,2H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,JACKSON,40.816428,-80.12955,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108068
019-21920,2011-2,N,ACTIVE,JRGL UNIT 3H,3H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,JACKSON,40.816422,-80.129603,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108069
019-21921,2011-2,N,ACTIVE,STEBBINS UNIT 1H,1H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,PENN,40.794919,-79.967264,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108070
019-21922,2011-2,N,ACTIVE,STEBBINS UNIT 2H,2H,,,,,,,N,REX ENERGY OPERATING CORP,OGO-38818,BUTLER,PENN,40.794939,-79.967308,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108071
019-21859,2011-2,N,ACTIVE,RUTLEDGE UNIT 7H,7H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,FORWARD,40.806831,-79.979222,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108072
019-21867,2011-2,N,ACTIVE,QUINN UNIT A 1H,A 1H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,CLINTON,40.719658,-79.865942,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Well spud, drilling not completed",,108073
019-21876,2011-2,N,ACTIVE,MERTEN UNIT 1H,1H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,FORWARD,40.74745,-80.021769,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Well spud, drilling not completed",,108074
019-21877,2011-2,N,ACTIVE,MERTEN UNIT 2H,2H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,FORWARD,40.747383,-80.021778,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108075
019-21878,2011-2,N,ACTIVE,HINCH SMITH UNIT 1H,1H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,BUTLER,40.830003,-79.888617,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108076
019-21879,2011-2,N,ACTIVE,HINCH SMITH UNIT 2H,2H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,BUTLER,40.830033,-79.8887,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108077
019-21880,2011-2,N,ACTIVE,HINCH SMITH UNIT 3H,3H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,BUTLER,40.830061,-79.888781,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108078
019-21881,2011-2,N,ACTIVE,ALWINE UNIT 2H,2H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,JEFFERSON,40.795072,-79.820608,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108079
019-21899,2011-2,N,ACTIVE,ZACHERL UNIT 1H,1H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,JEFFERSON,40.7817,-79.788219,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Well spud, drilling not completed",,108080
019-21900,2011-2,N,ACTIVE,ALBERT F FRITZ ET AL ET UX 1H,1H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,ADAMS,40.720964,-79.968628,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108081
019-21901,2011-2,N,ACTIVE,ALBERT F FRITZ ET AL ET UX 2H,2H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,ADAMS,40.720972,-79.968603,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108082
019-21903,2011-2,N,ACTIVE,PAUL SMITH UNIT 1H,1H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,JEFFERSON,40.793506,-79.829056,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108083
019-21904,2011-2,N,ACTIVE,HIXON UNIT 1H,1H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,FORWARD,40.768886,-79.976956,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108084
019-21905,2011-2,N,ACTIVE,HIXON UNIT 2H,2H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,FORWARD,40.7689,-79.976989,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108085
019-21906,2011-2,N,ACTIVE,PATTON UNIT 1H,1H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,CONNOQUENESSING,40.877264,-80.034869,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Well spud, drilling not completed",,108086
019-21915,2011-2,N,ACTIVE,JAMES L KENNEDY ET UX 1H,1h,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,MIDDLESEX,40.728247,-79.955475,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108087
019-21916,2011-2,N,ACTIVE,JAMES L KENNEDY ET UX 2H,2H,,,,,,,N,XTO ENERGY INC,OGO-38958,BUTLER,MIDDLESEX,40.728275,-79.955492,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108088
021-21116,2011-2,N,ACTIVE,STUTZMAN 8433V,8433V,,,,,,,N,XTO ENERGY INC,OGO-38958,CAMBRIA,JACKSON,40.445004,-78.943839,Y,VERTI,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Never Spud Well, Permit Expired or Cancelled",,108100
027-21660,2011-2,Y,ACTIVE,RESOURCE RECOVERY 3 1H,1H,309127,102,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.020464,-78.056647,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)",,,108147
027-21661,2011-2,Y,ACTIVE,RESOURCE RECOVERY 3 2H,2H,275195,92,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.020439,-78.056658,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)",,,108148
027-21662,2011-2,Y,ACTIVE,RESOURCE RECOVERY 3 3H,3H,289314,93,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.020414,-78.056672,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)",,,108149
027-21663,2011-2,Y,ACTIVE,RESOURCE RECOVERY 3 4H,4H,194922,92,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.020386,-78.056683,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)",,,108150
027-21664,2011-2,N,ACTIVE,RESOURCE RECOVERY 3 5H,5H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.020361,-78.056697,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",Anticipated spud 3/1/2013,108151
027-21665,2011-2,N,ACTIVE,RESOURCE RECOVERY 3 6H,6H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.020336,-78.056708,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108152
027-21666,2011-2,N,ACTIVE,RESOURCE RECOVERY 3 7H,7H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.020358,-78.056736,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108153
027-21667,2011-2,N,ACTIVE,RESOURCE RECOVERY 3 8H,8H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.020383,-78.056722,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108154
027-21668,2011-2,N,ACTIVE,RESOURCE RECOVERY 3 9H,9H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.020408,-78.056711,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108155
027-21669,2011-2,N,ACTIVE,RESOURCE RECOVERY 3 10H,10H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.020436,-78.0567,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108156
027-21670,2011-2,N,ACTIVE,RESOURCE RECOVERY 3 11H,11H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.020461,-78.056686,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108157
027-21673,2011-2,N,ACTIVE,RESOURCE RECOVERY 1 1H,1H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.027669,-78.063694,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108158
027-21674,2011-2,N,ACTIVE,RESOURCE RECOVERY 1 2H,2H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.027644,-78.063711,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108159
027-21675,2011-2,N,ACTIVE,RESOURCE RECOVERY 1 3H,3H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.027619,-78.063728,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108160
027-21676,2011-2,N,ACTIVE,RESOURCE RECOVERY 1 4H,4H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.027594,-78.063742,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108161
027-21677,2011-2,N,ACTIVE,RESOURCE RECOVERY 1 5H,5H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.027569,-78.063758,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108162
027-21678,2011-2,N,ACTIVE,RESOURCE RECOVERY 1 6H,6H,,,,,,,N,WPX ENERGY APPALACHIA LLC,OGO-39155,CENTRE,SNOW SHOE,41.027544,-78.063775,Y,HORIZ,N,"Jul - Dec 2011 (Marcellus Only, 6 months)","Permit valid, well not spud",,108163
